model,image_path,true_label,pred,confidence,top2_digit,top2_prob,top3_digit,top3_prob
6,Different_test_data\mnist_export\3_0093.png,3,3,0.9754330515861511,9,0.012244896963238716,5,0.009529157541692257
6,Different_test_data\mnist_export\3_0112.png,3,5,0.9530423283576965,8,0.011990878731012344,3,0.010609960183501244
6,Different_test_data\mnist_export\3_0142.png,3,2,0.8717416524887085,1,0.027417408302426338,7,0.026651656255126
6,Different_test_data\mnist_export\3_0158.png,3,5,0.4136536717414856,3,0.31731003522872925,9,0.0997157022356987
6,Different_test_data\mnist_export\3_0173.png,3,7,0.3949338495731354,3,0.20286157727241516,9,0.12456998229026794
6,Different_test_data\mnist_export\3_0195.png,3,4,0.9209604859352112,9,0.0589086189866066,8,0.006604921538382769
6,Different_test_data\mnist_export\4_0004.png,4,4,0.9999089241027832,9,8.990349306259304e-05,6,1.1339519687680877e-06
6,Different_test_data\mnist_export\4_0006.png,4,7,0.9859426617622375,9,0.006778432987630367,2,0.00308504281565547
6,Different_test_data\mnist_export\4_0019.png,4,4,0.9999337196350098,9,6.54175310046412e-05,6,8.677710638949065e-07
6,Different_test_data\mnist_export\4_0024.png,4,4,0.9999315738677979,9,6.742267578374594e-05,6,9.228312478626322e-07
6,Different_test_data\mnist_export\4_0027.png,4,4,0.9999665021896362,9,3.322219708934426e-05,6,2.9012531399530417e-07
6,Different_test_data\mnist_export\4_0033.png,4,5,0.6270886659622192,0,0.30829325318336487,6,0.02304515801370144
6,Different_test_data\mnist_export\4_0042.png,4,4,0.9996851682662964,9,0.00030772562604397535,6,6.162814315757714e-06
6,Different_test_data\mnist_export\4_0048.png,4,4,0.9529822468757629,9,0.0364329069852829,8,0.0033806392457336187
6,Different_test_data\mnist_export\4_0049.png,4,4,0.9969871640205383,9,0.0028695925138890743,6,9.409739868715405e-05
6,Different_test_data\mnist_export\4_0056.png,4,4,0.9997795224189758,9,0.0002156084665330127,6,4.391668426251272e-06
6,Different_test_data\mnist_export\4_0065.png,4,4,0.9928955435752869,9,0.0066062710247933865,6,0.00026344272191636264
6,Different_test_data\mnist_export\4_0067.png,4,4,0.9765363335609436,9,0.019825702533125877,6,0.0014273314736783504
6,Different_test_data\mnist_export\4_0085.png,4,4,0.9891936182975769,9,0.009474433958530426,6,0.0006664145621471107
6,Different_test_data\mnist_export\4_0095.png,4,4,0.9702278971672058,9,0.02152945101261139,6,0.00322707905434072
6,Different_test_data\mnist_export\4_0103.png,4,4,0.9998960494995117,9,0.00010139658115804195,6,2.347474264752236e-06
6,Different_test_data\mnist_export\4_0109.png,4,4,0.9987847208976746,9,0.0011289495741948485,6,6.837528781034052e-05
6,Different_test_data\mnist_export\4_0115.png,4,4,0.9829791188240051,9,0.015971118584275246,6,0.0004515898763202131
6,Different_test_data\mnist_export\4_0116.png,4,4,0.9998100399971008,9,0.00018681242363527417,6,2.807659257086925e-06
6,Different_test_data\mnist_export\4_0117.png,4,4,0.9789813160896301,9,0.01819220930337906,6,0.0011441564420238137
6,Different_test_data\mnist_export\4_0121.png,4,4,0.9805688858032227,9,0.015791062265634537,6,0.0016591548919677734
6,Different_test_data\mnist_export\4_0139.png,4,4,0.993743360042572,9,0.005362546071410179,6,0.0005213254480622709
6,Different_test_data\mnist_export\4_0159.png,4,4,0.9953888654708862,9,0.004411731380969286,6,0.00012211620924063027
6,Different_test_data\mnist_export\4_0160.png,4,4,0.9986989498138428,9,0.0012152987765148282,6,6.531686813104898e-05
6,Different_test_data\mnist_export\4_0163.png,4,4,0.9959598183631897,9,0.003766775829717517,6,0.0001693031081231311
6,Different_test_data\mnist_export\4_0166.png,4,4,0.9997798800468445,9,0.00021388172172009945,6,5.704720024368726e-06
6,Different_test_data\mnist_export\4_0169.png,4,4,0.91531902551651,9,0.059402987360954285,8,0.007826062850654125
6,Different_test_data\mnist_export\4_0170.png,4,4,0.9999895095825195,9,1.0492553883523215e-05,6,4.757397320531709e-08
6,Different_test_data\mnist_export\4_0198.png,4,4,0.9999867677688599,9,1.3069085071037989e-05,6,7.474886132285974e-08
6,Different_test_data\mnist_export\5_0008.png,5,2,0.899055540561676,8,0.02143263816833496,0,0.018513377755880356
6,Different_test_data\mnist_export\5_0015.png,5,7,0.9483247995376587,9,0.025318659842014313,2,0.009687927551567554
6,Different_test_data\mnist_export\5_0023.png,5,5,0.45035532116889954,6,0.3377853333950043,0,0.08640331774950027
6,Different_test_data\mnist_export\5_0045.png,5,7,0.350208580493927,3,0.26598840951919556,9,0.14277778565883636
6,Different_test_data\mnist_export\5_0052.png,5,5,0.999026894569397,0,0.000287421717075631,3,0.00025711103808134794
6,Different_test_data\mnist_export\5_0053.png,5,7,0.9909355044364929,9,0.00613431166857481,2,0.001269504544325173
6,Different_test_data\mnist_export\5_0059.png,5,2,0.420724093914032,8,0.1877007931470871,1,0.08777240663766861
6,Different_test_data\mnist_export\5_0102.png,5,7,0.7523139715194702,9,0.1068139374256134,3,0.06024770066142082
6,Different_test_data\mnist_export\5_0120.png,5,5,0.999010443687439,3,0.000278553954558447,0,0.0002777838089969009
6,Different_test_data\mnist_export\5_0127.png,5,5,0.7721396088600159,8,0.14351779222488403,3,0.02446221560239792
6,Different_test_data\mnist_export\5_0129.png,5,5,0.9870749115943909,8,0.003283589845523238,0,0.003014681860804558
6,Different_test_data\mnist_export\5_0132.png,5,5,0.9997850060462952,0,7.401002221740782e-05,3,5.125805546413176e-05
6,Different_test_data\mnist_export\5_0152.png,5,8,0.6837212443351746,5,0.14207473397254944,6,0.05912014842033386
6,Different_test_data\mnist_export\5_0153.png,5,5,0.9999713897705078,0,1.1879704288730863e-05,3,5.766462436440634e-06
6,Different_test_data\mnist_export\5_0155.png,5,5,0.999698281288147,0,0.00010918545740423724,3,6.185709207784384e-05
6,Different_test_data\mnist_export\5_0162.png,5,5,0.9982182383537292,0,0.0005508700851351023,3,0.0003990482073277235
6,Different_test_data\mnist_export\5_0165.png,5,5,0.9960869550704956,0,0.0010777551215142012,3,0.0009740064269863069
6,Different_test_data\mnist_export\5_0167.png,5,5,0.9933377504348755,0,0.001669622608460486,3,0.00158765260130167
6,Different_test_data\mnist_export\5_0182.png,5,6,0.4666924476623535,5,0.34596383571624756,8,0.1301429122686386
6,Different_test_data\mnist_export\5_0187.png,5,5,0.9999562501907349,0,1.777792022039648e-05,3,9.160378795058932e-06
6,Different_test_data\mnist_export\6_0011.png,6,6,0.9918158650398254,4,0.004258992616087198,5,0.0023380089551210403
6,Different_test_data\mnist_export\6_0021.png,6,6,0.9964375495910645,4,0.0018329719314351678,5,0.0012251995503902435
6,Different_test_data\mnist_export\6_0022.png,6,6,0.8838451504707336,5,0.04058349132537842,4,0.024255212396383286
6,Different_test_data\mnist_export\6_0050.png,6,6,0.9537623524665833,4,0.024234429001808167,5,0.009159991517663002
6,Different_test_data\mnist_export\6_0054.png,6,6,0.4147670567035675,5,0.37026092410087585,8,0.10669291019439697
6,Different_test_data\mnist_export\6_0066.png,6,1,0.5411333441734314,7,0.19240957498550415,8,0.08546651154756546
6,Different_test_data\mnist_export\6_0081.png,6,6,0.9984394907951355,4,0.0007580547244288027,5,0.0006173497531563044
6,Different_test_data\mnist_export\6_0088.png,6,6,0.9970355033874512,4,0.001907877973280847,5,0.0006957492441870272
6,Different_test_data\mnist_export\6_0091.png,6,6,0.9989713430404663,4,0.0007750666700303555,5,0.0001878876646514982
6,Different_test_data\mnist_export\6_0098.png,6,0,0.6925451159477234,2,0.09410429745912552,5,0.046890098601579666
6,Different_test_data\mnist_export\6_0100.png,6,6,0.9996875524520874,4,0.0002593026729300618,5,4.2496722016949207e-05
6,Different_test_data\mnist_export\6_0123.png,6,6,0.9996237754821777,4,0.0002846362185664475,5,7.375734276138246e-05
6,Different_test_data\mnist_export\6_0130.png,6,6,0.9995235204696655,4,0.0003074110427405685,5,0.00013793040125165135
6,Different_test_data\mnist_export\6_0131.png,6,6,0.9981504082679749,4,0.0011951959459111094,5,0.0004691114882007241
6,Different_test_data\mnist_export\6_0138.png,6,6,0.9999010562896729,4,8.419415826210752e-05,5,1.2697592865151819e-05
6,Different_test_data\mnist_export\6_0140.png,6,6,0.9538803696632385,4,0.016810843721032143,5,0.014076010324060917
6,Different_test_data\mnist_export\6_0156.png,6,2,0.8364838361740112,8,0.03773112967610359,3,0.02796713449060917
6,Different_test_data\mnist_export\6_0161.png,6,6,0.37335333228111267,2,0.34646621346473694,8,0.07244669646024704
6,Different_test_data\mnist_export\6_0164.png,6,6,0.9998511075973511,4,0.0001197464152937755,5,2.4611652406747453e-05
6,Different_test_data\mnist_export\6_0197.png,6,6,0.9844804406166077,4,0.0066266367211937904,5,0.005170638673007488
6,Different_test_data\mnist_export\7_0000.png,7,7,0.9247902035713196,9,0.022443294525146484,2,0.019154943525791168
6,Different_test_data\mnist_export\7_0017.png,7,7,0.9345337748527527,2,0.023967187851667404,9,0.018396100029349327
6,Different_test_data\mnist_export\7_0026.png,7,7,0.928405225276947,9,0.03639185428619385,2,0.010716995224356651
6,Different_test_data\mnist_export\7_0034.png,7,1,0.9917042255401611,7,0.003557077841833234,2,0.0021678064949810505
6,Different_test_data\mnist_export\7_0036.png,7,7,0.41969943046569824,2,0.2897932827472687,4,0.11801879853010178
6,Different_test_data\mnist_export\7_0041.png,7,7,0.4692915976047516,2,0.23947949707508087,4,0.09640718251466751
6,Different_test_data\mnist_export\7_0060.png,7,7,0.646946132183075,9,0.08896849304437637,2,0.07688652724027634
6,Different_test_data\mnist_export\7_0064.png,7,7,0.9643101096153259,9,0.012901698239147663,1,0.008359844796359539
6,Different_test_data\mnist_export\7_0070.png,7,7,0.8144039511680603,9,0.05821416154503822,2,0.04405742138624191
6,Different_test_data\mnist_export\7_0075.png,7,7,0.47288477420806885,9,0.12002869695425034,3,0.10777346044778824
6,Different_test_data\mnist_export\7_0079.png,7,7,0.5709312558174133,9,0.10427834093570709,1,0.09480347484350204
6,Different_test_data\mnist_export\7_0080.png,7,7,0.6469385623931885,1,0.0854380875825882,2,0.07519111037254333
6,Different_test_data\mnist_export\7_0083.png,7,7,0.8656566739082336,9,0.04548674449324608,2,0.027887864038348198
6,Different_test_data\mnist_export\7_0086.png,7,1,0.9881526827812195,7,0.004965652711689472,8,0.0032124368008226156
6,Different_test_data\mnist_export\7_0097.png,7,8,0.9958294034004211,5,0.0014191324589774013,2,0.0007713544764555991
6,Different_test_data\mnist_export\7_0111.png,7,1,0.9999812841415405,7,1.2712411262327805e-05,2,3.3127853384939954e-06
6,Different_test_data\mnist_export\7_0114.png,7,7,0.5209161043167114,2,0.1557980626821518,3,0.09231136739253998
6,Different_test_data\mnist_export\7_0122.png,7,7,0.9874579310417175,9,0.007377401925623417,2,0.0022521852515637875
6,Different_test_data\mnist_export\7_0124.png,7,7,0.9999643564224243,9,3.253505929023959e-05,2,2.0526954358501825e-06
6,Different_test_data\mnist_export\7_0133.png,7,2,0.9960021376609802,1,0.0016743183368816972,7,0.0014294158900156617
6,Different_test_data\mnist_export\7_0141.png,7,9,0.34077075123786926,7,0.24759450554847717,8,0.09446240961551666
6,Different_test_data\mnist_export\7_0144.png,7,4,0.6218870878219604,9,0.11709137260913849,7,0.069380022585392
6,Different_test_data\mnist_export\7_0171.png,7,7,0.25802329182624817,3,0.2054128646850586,2,0.13888481259346008
6,Different_test_data\mnist_export\7_0175.png,7,1,0.9999173879623413,7,5.290407352731563e-05,2,1.5737590729258955e-05
6,Different_test_data\mnist_export\8_0061.png,8,5,0.8473411798477173,8,0.13158003985881805,6,0.01356499083340168
6,Different_test_data\mnist_export\8_0084.png,8,8,0.49948543310165405,4,0.21397598087787628,6,0.13464559614658356
6,Different_test_data\mnist_export\8_0110.png,8,8,0.9973316192626953,5,0.0006219596252776682,1,0.0005967681063339114
6,Different_test_data\mnist_export\8_0128.png,8,8,0.8717489838600159,1,0.04917025566101074,2,0.022477658465504646
6,Different_test_data\mnist_export\8_0134.png,8,1,0.9682259559631348,8,0.012901291251182556,2,0.009510764852166176
6,Different_test_data\mnist_export\8_0146.png,8,8,0.9072735905647278,5,0.026166139170527458,2,0.016732851043343544
6,Different_test_data\mnist_export\8_0177.png,8,4,0.9865126609802246,9,0.010449756868183613,6,0.001361400936730206
6,Different_test_data\mnist_export\8_0179.png,8,8,0.9870094060897827,1,0.003053762950003147,2,0.0028064465150237083
6,Different_test_data\mnist_export\8_0181.png,8,8,0.99956876039505,5,0.0001591185136931017,2,7.852763519622386e-05
6,Different_test_data\mnist_export\8_0184.png,8,7,0.5904284715652466,9,0.09523508697748184,1,0.08274874836206436
6,Different_test_data\mnist_export\9_0007.png,9,9,0.828646183013916,4,0.07239018380641937,7,0.041524749249219894
6,Different_test_data\mnist_export\9_0009.png,9,7,0.9692862033843994,9,0.015438328497111797,2,0.005587599705904722
6,Different_test_data\mnist_export\9_0012.png,9,4,0.9698912501335144,9,0.02213209494948387,6,0.002917385660111904
6,Different_test_data\mnist_export\9_0016.png,9,4,0.999777615070343,9,0.00021920441940892488,6,2.815045718307374e-06
6,Different_test_data\mnist_export\9_0020.png,9,7,0.8799557089805603,1,0.042889297008514404,9,0.030331211164593697
6,Different_test_data\mnist_export\9_0058.png,9,7,0.9972719550132751,9,0.002039280254393816,2,0.0003304812125861645
6,Different_test_data\mnist_export\9_0062.png,9,4,0.9987727999687195,9,0.0011820971267297864,6,3.3494088711449876e-05
6,Different_test_data\mnist_export\9_0073.png,9,1,0.8787776231765747,8,0.04647015780210495,7,0.030458133667707443
6,Different_test_data\mnist_export\9_0078.png,9,8,0.9990662932395935,5,0.0002871489559765905,2,0.0001883030345197767
6,Different_test_data\mnist_export\9_0092.png,9,4,0.4740167558193207,8,0.28957220911979675,6,0.08728081732988358
6,Different_test_data\mnist_export\9_0099.png,9,4,0.8734226822853088,9,0.10536693781614304,8,0.007001745514571667
6,Different_test_data\mnist_export\9_0104.png,9,7,0.6614441871643066,9,0.1002964898943901,3,0.0894639790058136
6,Different_test_data\mnist_export\9_0105.png,9,4,0.9506383538246155,9,0.03663242980837822,6,0.0038620445411652327
6,Different_test_data\mnist_export\9_0108.png,9,7,0.9999452829360962,9,5.0915998144773766e-05,2,2.2843241822556593e-06
6,Different_test_data\mnist_export\9_0113.png,9,4,0.9993084669113159,9,0.0006715686758980155,6,1.593584966030903e-05
6,Different_test_data\mnist_export\9_0118.png,9,4,0.9993521571159363,9,0.0006351823103614151,6,1.0234613000648096e-05
6,Different_test_data\mnist_export\9_0125.png,9,4,0.9534130692481995,9,0.035379767417907715,6,0.0035751217510551214
6,Different_test_data\mnist_export\9_0150.png,9,4,0.9982561469078064,9,0.0016999858198687434,6,3.127130912616849e-05
6,Different_test_data\mnist_export\9_0151.png,9,4,0.7526023387908936,9,0.1385544240474701,8,0.037475038319826126
6,Different_test_data\mnist_export\9_0185.png,9,4,0.9812659621238708,9,0.017133144661784172,6,0.0006937411963008344
6,Different_test_data\mnist_export\9_0193.png,9,7,0.9969786405563354,9,0.0022124999668449163,2,0.00038213006337173283
7,Different_test_data\mnist_export\0_0003.png,0,0,0.9999539852142334,6,3.106649819528684e-05,9,6.672951712971553e-06
7,Different_test_data\mnist_export\0_0010.png,0,0,0.8797425031661987,8,0.036338504403829575,9,0.024641385301947594
7,Different_test_data\mnist_export\0_0013.png,0,0,0.9599653482437134,8,0.012007282115519047,6,0.009907090105116367
7,Different_test_data\mnist_export\0_0025.png,0,0,0.6518458127975464,8,0.09858017414808273,9,0.0631125196814537
7,Different_test_data\mnist_export\0_0028.png,0,0,0.9999301433563232,6,4.177672599325888e-05,9,1.2790659638994839e-05
7,Different_test_data\mnist_export\0_0055.png,0,0,0.9991196990013123,6,0.0004292525118216872,9,0.00019369657093193382
7,Different_test_data\mnist_export\0_0069.png,0,2,0.8610815405845642,3,0.05319181829690933,8,0.040955692529678345
7,Different_test_data\mnist_export\0_0071.png,0,0,0.9769783616065979,8,0.0066102417185902596,6,0.006605392321944237
7,Different_test_data\mnist_export\0_0101.png,0,0,0.5658100843429565,8,0.12377054989337921,9,0.07873162627220154
7,Different_test_data\mnist_export\0_0126.png,0,0,0.855464518070221,8,0.043026819825172424,9,0.029131941497325897
7,Different_test_data\mnist_export\0_0136.png,0,0,0.9990078806877136,6,0.0004632595810107887,8,0.00021980633027851582
7,Different_test_data\mnist_export\0_0148.png,0,0,0.9997820258140564,6,0.0001229974441230297,8,4.18830277340021e-05
7,Different_test_data\mnist_export\0_0157.png,0,0,0.999906063079834,6,5.576466355705634e-05,9,1.6821661120047793e-05
7,Different_test_data\mnist_export\0_0183.png,0,0,0.8543970584869385,8,0.042919982224702835,9,0.029353195801377296
7,Different_test_data\mnist_export\0_0188.png,0,0,0.5607104897499084,8,0.12603239715099335,9,0.0762256383895874
7,Different_test_data\mnist_export\0_0192.png,0,0,0.7701540589332581,8,0.0654512271285057,9,0.04262882471084595
7,Different_test_data\mnist_export\0_0194.png,0,0,0.9970327615737915,6,0.0011965596349909902,8,0.0007656878442503512
7,Different_test_data\mnist_export\1_0002.png,1,1,0.9999949932098389,7,2.7137893994222395e-06,2,2.1879129690205446e-06
7,Different_test_data\mnist_export\1_0005.png,1,1,0.9999116659164429,7,4.65084558527451e-05,2,4.071942385053262e-05
7,Different_test_data\mnist_export\1_0014.png,1,1,0.9999232292175293,7,4.075835749972612e-05,2,3.5023665986955166e-05
7,Different_test_data\mnist_export\1_0029.png,1,1,0.999495267868042,7,0.0002593905373942107,2,0.0002319651102880016
7,Different_test_data\mnist_export\1_0031.png,1,1,0.9997877478599548,7,0.00011118687689304352,2,9.715275518829003e-05
7,Different_test_data\mnist_export\1_0037.png,1,1,0.9998798370361328,7,6.339108222164214e-05,2,5.499739563674666e-05
7,Different_test_data\mnist_export\1_0039.png,1,1,0.6944929957389832,2,0.08864317834377289,7,0.08151888847351074
7,Different_test_data\mnist_export\1_0040.png,1,1,0.9999922513961792,7,4.233096660755109e-06,2,3.4566760405141395e-06
7,Different_test_data\mnist_export\1_0046.png,1,1,0.8464457988739014,7,0.051494307816028595,2,0.050811924040317535
7,Different_test_data\mnist_export\1_0057.png,1,1,0.9998152852058411,7,9.626569953979924e-05,2,8.523049473296851e-05
7,Different_test_data\mnist_export\1_0074.png,1,1,0.9982160925865173,7,0.0008859426598064601,2,0.0008170019136741757
7,Different_test_data\mnist_export\1_0089.png,1,1,0.9222947359085083,2,0.029839174821972847,7,0.02869415283203125
7,Different_test_data\mnist_export\1_0094.png,1,8,0.5158606171607971,5,0.37284335494041443,2,0.02321246825158596
7,Different_test_data\mnist_export\1_0096.png,1,1,0.9053828120231628,7,0.03549958020448685,2,0.033429406583309174
7,Different_test_data\mnist_export\1_0107.png,1,1,0.9898550510406494,7,0.004985902924090624,2,0.0041170488111674786
7,Different_test_data\mnist_export\1_0135.png,1,1,0.9973800778388977,7,0.0012735589407384396,2,0.0012057289713993669
7,Different_test_data\mnist_export\1_0137.png,1,1,0.733386754989624,2,0.08131212741136551,7,0.07416678220033646
7,Different_test_data\mnist_export\1_0143.png,1,1,0.9999996423721313,7,2.2340555005939677e-07,2,1.686204171846839e-07
7,Different_test_data\mnist_export\1_0145.png,1,1,0.9999567270278931,7,2.3259945010067895e-05,2,1.9643593986984342e-05
7,Different_test_data\mnist_export\1_0154.png,1,1,0.9999600648880005,7,2.139913704013452e-05,2,1.8138538507628255e-05
7,Different_test_data\mnist_export\1_0168.png,1,1,0.8817157745361328,2,0.041742440313100815,7,0.041136957705020905
7,Different_test_data\mnist_export\1_0176.png,1,1,0.9999847412109375,7,8.281498594442382e-06,2,6.84420683683129e-06
7,Different_test_data\mnist_export\1_0178.png,1,1,0.9997062087059021,7,0.00015215622261166573,2,0.00013546444824896753
7,Different_test_data\mnist_export\1_0180.png,1,1,0.999981164932251,7,1.0201576515100896e-05,2,8.509936378686689e-06
7,Different_test_data\mnist_export\1_0189.png,1,1,0.8697296977043152,7,0.04573696106672287,2,0.0439547598361969
7,Different_test_data\mnist_export\1_0190.png,1,1,0.35678350925445557,8,0.149276465177536,2,0.14922299981117249
7,Different_test_data\mnist_export\1_0191.png,1,1,0.9859728813171387,7,0.006498679053038359,2,0.005894276779145002
7,Different_test_data\mnist_export\1_0196.png,1,1,0.9819051027297974,7,0.007929671555757523,2,0.007829922251403332
7,Different_test_data\mnist_export\2_0001.png,2,4,0.7119379639625549,9,0.2069345861673355,8,0.02590959705412388
7,Different_test_data\mnist_export\2_0035.png,2,2,0.9892343282699585,3,0.006430136505514383,1,0.0017084472347050905
7,Different_test_data\mnist_export\2_0038.png,2,2,0.7823593020439148,8,0.07067222893238068,3,0.06971439719200134
7,Different_test_data\mnist_export\2_0043.png,2,2,0.9996724128723145,3,0.0002571768418420106,1,4.131119203520939e-05
7,Different_test_data\mnist_export\2_0047.png,2,2,0.7530990839004517,8,0.07999949157238007,3,0.07823404669761658
7,Different_test_data\mnist_export\2_0072.png,2,3,0.3647257685661316,8,0.3027840256690979,5,0.25228753685951233
7,Different_test_data\mnist_export\2_0077.png,2,2,0.9999858140945435,3,1.2440506907296367e-05,1,1.2801481261703884e-06
7,Different_test_data\mnist_export\2_0082.png,2,2,0.9998569488525391,3,0.00011624631588347256,1,1.705815884633921e-05
7,Different_test_data\mnist_export\2_0106.png,2,2,0.9882020354270935,3,0.006987035274505615,1,0.0018203995423391461
7,Different_test_data\mnist_export\2_0119.png,2,2,0.9948829412460327,3,0.003323846496641636,1,0.0007738049607723951
7,Different_test_data\mnist_export\2_0147.png,2,2,0.9675537943840027,3,0.016784045845270157,8,0.006237593479454517
7,Different_test_data\mnist_export\2_0149.png,2,2,0.3689476549625397,8,0.25680112838745117,3,0.10419581830501556
7,Different_test_data\mnist_export\2_0172.png,2,8,0.34773921966552734,2,0.31537050008773804,5,0.13570983707904816
7,Different_test_data\mnist_export\2_0174.png,2,2,0.9982434511184692,3,0.001239188015460968,1,0.0002619984734337777
7,Different_test_data\mnist_export\2_0186.png,2,2,0.9441323280334473,3,0.026505542919039726,8,0.012723409570753574
7,Different_test_data\mnist_export\2_0199.png,2,2,0.9350822567939758,3,0.029978226870298386,8,0.015246313996613026
7,Different_test_data\mnist_export\3_0018.png,3,3,0.8857419490814209,5,0.04467451944947243,8,0.04360383749008179
7,Different_test_data\mnist_export\3_0030.png,3,3,0.971199095249176,5,0.011255666613578796,8,0.009765352122485638
7,Different_test_data\mnist_export\3_0032.png,3,4,0.44489026069641113,9,0.36317533254623413,8,0.07353763282299042
7,Different_test_data\mnist_export\3_0044.png,3,3,0.9826377034187317,5,0.006783242337405682,8,0.005741045344620943
7,Different_test_data\mnist_export\3_0051.png,3,3,0.9917958378791809,5,0.0031164963729679585,8,0.002530112862586975
7,Different_test_data\mnist_export\3_0063.png,3,3,0.5854100584983826,8,0.18304327130317688,5,0.16782699525356293
7,Different_test_data\mnist_export\3_0068.png,3,3,0.9870383739471436,5,0.0050855353474617004,8,0.004204400349408388
7,Different_test_data\mnist_export\3_0076.png,3,3,0.9979538917541504,5,0.0007431473932228982,8,0.0005581187433563173
7,Different_test_data\mnist_export\3_0087.png,3,7,0.48575088381767273,9,0.19329099357128143,3,0.14622831344604492
7,Different_test_data\mnist_export\3_0090.png,3,3,0.9473528861999512,5,0.020185653120279312,8,0.017646702006459236
7,Different_test_data\mnist_export\3_0093.png,3,3,0.9947768449783325,5,0.0019349122885614634,8,0.0015245259273797274
7,Different_test_data\mnist_export\3_0112.png,3,8,0.5057079792022705,5,0.48532113432884216,3,0.0038700089789927006
7,Different_test_data\mnist_export\3_0142.png,3,2,0.6880440711975098,8,0.0987735241651535,3,0.07579987496137619
7,Different_test_data\mnist_export\3_0158.png,3,0,0.45151573419570923,8,0.15465515851974487,9,0.09667296707630157
7,Different_test_data\mnist_export\3_0173.png,3,7,0.47499561309814453,9,0.20281967520713806,3,0.09461691975593567
7,Different_test_data\mnist_export\3_0195.png,3,4,0.8441480994224548,9,0.13397923111915588,7,0.006102215498685837
7,Different_test_data\mnist_export\4_0004.png,4,4,0.9998146891593933,9,0.0001851543493103236,7,1.3912345764310885e-07
7,Different_test_data\mnist_export\4_0006.png,4,7,0.9594358801841736,9,0.02250082977116108,2,0.006675650831311941
7,Different_test_data\mnist_export\4_0019.png,4,4,0.9999449253082275,9,5.5012624216033146e-05,7,2.503854545921058e-08
7,Different_test_data\mnist_export\4_0024.png,4,4,0.9998856782913208,9,0.00011426198034314439,7,8.047099697705562e-08
7,Different_test_data\mnist_export\4_0027.png,4,4,0.9999055862426758,9,9.432381193619221e-05,7,5.588226059671797e-08
7,Different_test_data\mnist_export\4_0033.png,4,6,0.5418470501899719,8,0.14536896347999573,5,0.1367844045162201
7,Different_test_data\mnist_export\4_0042.png,4,4,0.9935890436172485,9,0.006338068749755621,7,4.044038360007107e-05
7,Different_test_data\mnist_export\4_0048.png,4,4,0.7407195568084717,9,0.21550053358078003,8,0.014172721654176712
7,Different_test_data\mnist_export\4_0049.png,4,4,0.9989768266677856,9,0.0010199060197919607,7,2.319741497558425e-06
7,Different_test_data\mnist_export\4_0056.png,4,4,0.9998264908790588,9,0.00017342617502436042,7,1.5924310048376356e-07
7,Different_test_data\mnist_export\4_0065.png,4,4,0.9847835898399353,9,0.0149233378469944,7,0.0001524475810583681
7,Different_test_data\mnist_export\4_0067.png,4,4,0.9979368448257446,9,0.0020494931377470493,7,9.392999345436692e-06
7,Different_test_data\mnist_export\4_0085.png,4,4,0.8868954181671143,9,0.1026272252202034,7,0.0034571592696011066
7,Different_test_data\mnist_export\4_0095.png,4,4,0.7246068120002747,9,0.21927709877490997,8,0.018409166485071182
7,Different_test_data\mnist_export\4_0103.png,4,4,0.9999889135360718,9,1.1060166798415594e-05,7,2.3112691760474036e-09
7,Different_test_data\mnist_export\4_0109.png,4,4,0.9997796416282654,9,0.00022007999359630048,7,2.1823916540597565e-07
7,Different_test_data\mnist_export\4_0115.png,4,4,0.9705309867858887,9,0.02895524352788925,7,0.00025970820570364594
7,Different_test_data\mnist_export\4_0116.png,4,4,0.9973651766777039,9,0.002619451843202114,7,9.03568525245646e-06
7,Different_test_data\mnist_export\4_0117.png,4,4,0.9545725584030151,9,0.04427659511566162,7,0.000571318028960377
7,Different_test_data\mnist_export\4_0121.png,4,4,0.8798328638076782,9,0.10917240381240845,7,0.0034145531244575977
7,Different_test_data\mnist_export\4_0139.png,4,1,0.5781606435775757,7,0.1041475236415863,2,0.10224463790655136
7,Different_test_data\mnist_export\4_0159.png,4,4,0.9900894165039062,9,0.009808833710849285,7,6.234960164874792e-05
7,Different_test_data\mnist_export\4_0160.png,4,4,0.9713922142982483,9,0.02763047069311142,7,0.0004105900297872722
7,Different_test_data\mnist_export\4_0163.png,4,4,0.9372915029525757,9,0.05892008915543556,7,0.0015073230024427176
7,Different_test_data\mnist_export\4_0166.png,4,4,0.9999167919158936,9,8.321426139445975e-05,7,4.4980311031395104e-08
7,Different_test_data\mnist_export\4_0169.png,4,4,0.9838097095489502,9,0.015853779390454292,7,0.00017623156600166112
7,Different_test_data\mnist_export\4_0170.png,4,4,0.9998432397842407,9,0.0001566508290125057,7,1.1718308456920568e-07
7,Different_test_data\mnist_export\4_0198.png,4,4,0.999630331993103,9,0.0003690216690301895,7,4.4260195863898844e-07
7,Different_test_data\mnist_export\5_0008.png,5,8,0.5057079792022705,5,0.48532113432884216,3,0.0038700089789927006
7,Different_test_data\mnist_export\5_0015.png,5,7,0.8277305364608765,9,0.0898449495434761,3,0.03125661239027977
7,Different_test_data\mnist_export\5_0023.png,5,4,0.40655916929244995,9,0.2481919825077057,8,0.1493024080991745
7,Different_test_data\mnist_export\5_0045.png,5,7,0.6324260234832764,9,0.17891845107078552,3,0.0733722671866417
7,Different_test_data\mnist_export\5_0052.png,5,3,0.42866429686546326,8,0.26492321491241455,5,0.2456943243741989
